"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.24675000000E+009, +1.77510951948E-001, +0.00000000000E+000
+1.24950000000E+009, +1.77381359280E-001, +0.00000000000E+000
+1.25225000000E+009, +1.76492427881E-001, +0.00000000000E+000
+1.25500000000E+009, +1.75490787848E-001, +0.00000000000E+000
+1.25775000000E+009, +1.74951639619E-001, +0.00000000000E+000
+1.26050000000E+009, +1.75646113034E-001, +0.00000000000E+000
+1.26325000000E+009, +1.75778731491E-001, +0.00000000000E+000
+1.26600000000E+009, +1.74087806211E-001, +0.00000000000E+000
+1.26875000000E+009, +1.71721419873E-001, +0.00000000000E+000
+1.27150000000E+009, +1.71357330206E-001, +0.00000000000E+000
+1.27425000000E+009, +1.72767329045E-001, +0.00000000000E+000
+1.27700000000E+009, +1.72622799310E-001, +0.00000000000E+000
+1.27975000000E+009, +1.70161319582E-001, +0.00000000000E+000
+1.28250000000E+009, +1.67308329466E-001, +0.00000000000E+000
+1.28525000000E+009, +1.67128596633E-001, +0.00000000000E+000
+1.28800000000E+009, +1.67766085263E-001, +0.00000000000E+000
+1.29075000000E+009, +1.67433657150E-001, +0.00000000000E+000
+1.29350000000E+009, +1.65829044548E-001, +0.00000000000E+000
+1.29625000000E+009, +1.65085709352E-001, +0.00000000000E+000
+1.29900000000E+009, +1.64268483576E-001, +0.00000000000E+000
+1.30175000000E+009, +1.62095036691E-001, +0.00000000000E+000
+1.30450000000E+009, +1.59233473596E-001, +0.00000000000E+000
+1.30725000000E+009, +1.57955964067E-001, +0.00000000000E+000
+1.31000000000E+009, +1.58324053903E-001, +0.00000000000E+000
+1.31275000000E+009, +1.56933064204E-001, +0.00000000000E+000
+1.31550000000E+009, +1.53627081406E-001, +0.00000000000E+000
+1.31825000000E+009, +1.50981743554E-001, +0.00000000000E+000
+1.32100000000E+009, +1.51250201010E-001, +0.00000000000E+000
+1.32375000000E+009, +1.51328421085E-001, +0.00000000000E+000
+1.32650000000E+009, +1.49320541199E-001, +0.00000000000E+000
+1.32925000000E+009, +1.46640282732E-001, +0.00000000000E+000
+1.33200000000E+009, +1.46361801889E-001, +0.00000000000E+000
+1.33475000000E+009, +1.46746902227E-001, +0.00000000000E+000
+1.33750000000E+009, +1.44969276048E-001, +0.00000000000E+000
+1.34025000000E+009, +1.41766699302E-001, +0.00000000000E+000
+1.34300000000E+009, +1.40675995294E-001, +0.00000000000E+000
+1.34575000000E+009, +1.41739349507E-001, +0.00000000000E+000
+1.34850000000E+009, +1.41337238060E-001, +0.00000000000E+000
+1.35125000000E+009, +1.39246291459E-001, +0.00000000000E+000
+1.35400000000E+009, +1.37921641791E-001, +0.00000000000E+000
+1.35675000000E+009, +1.38328399652E-001, +0.00000000000E+000
+1.35950000000E+009, +1.36693936504E-001, +0.00000000000E+000
+1.36225000000E+009, +1.32728117009E-001, +0.00000000000E+000
+1.36500000000E+009, +1.30288586066E-001, +0.00000000000E+000
+1.36775000000E+009, +1.32379966511E-001, +0.00000000000E+000
+1.37050000000E+009, +1.34069888158E-001, +0.00000000000E+000
+1.37325000000E+009, +1.31040964506E-001, +0.00000000000E+000
+1.37600000000E+009, +1.26213723758E-001, +0.00000000000E+000
+1.37875000000E+009, +1.25672948643E-001, +0.00000000000E+000
+1.38150000000E+009, +1.28416077363E-001, +0.00000000000E+000
+1.38425000000E+009, +1.27730990642E-001, +0.00000000000E+000
+1.38700000000E+009, +1.22783544820E-001, +0.00000000000E+000
+1.38975000000E+009, +1.19471779211E-001, +0.00000000000E+000
+1.39250000000E+009, +1.21013546832E-001, +0.00000000000E+000
+1.39525000000E+009, +1.21576313089E-001, +0.00000000000E+000
+1.39800000000E+009, +1.17665199587E-001, +0.00000000000E+000
+1.40075000000E+009, +1.13266162697E-001, +0.00000000000E+000
+1.40350000000E+009, +1.13631851984E-001, +0.00000000000E+000
+1.40625000000E+009, +1.14998356800E-001, +0.00000000000E+000
+1.40900000000E+009, +1.11582054708E-001, +0.00000000000E+000
+1.41175000000E+009, +1.05648858382E-001, +0.00000000000E+000
+1.41450000000E+009, +1.04188085012E-001, +0.00000000000E+000
+1.41725000000E+009, +1.06687643780E-001, +0.00000000000E+000
+1.42000000000E+009, +1.05638937478E-001, +0.00000000000E+000
+1.42275000000E+009, +9.99947025580E-002, +0.00000000000E+000
+1.42550000000E+009, +9.72525224908E-002, +0.00000000000E+000
+1.42825000000E+009, +1.00748454195E-001, +0.00000000000E+000
+1.43100000000E+009, +1.02499176813E-001, +0.00000000000E+000
+1.43375000000E+009, +9.69752358580E-002, +0.00000000000E+000
+1.43650000000E+009, +9.00544954245E-002, +0.00000000000E+000
+1.43925000000E+009, +9.05012319284E-002, +0.00000000000E+000
+1.44200000000E+009, +9.48464149108E-002, +0.00000000000E+000
+1.44475000000E+009, +9.34985708866E-002, +0.00000000000E+000
+1.44750000000E+009, +8.61291079901E-002, +0.00000000000E+000
+1.45025000000E+009, +8.20757711753E-002, +0.00000000000E+000
+1.45300000000E+009, +8.44949052672E-002, +0.00000000000E+000
+1.45575000000E+009, +8.57901254091E-002, +0.00000000000E+000
+1.45850000000E+009, +8.10127475021E-002, +0.00000000000E+000
+1.46125000000E+009, +7.53757140395E-002, +0.00000000000E+000
+1.46400000000E+009, +7.48539016546E-002, +0.00000000000E+000
+1.46675000000E+009, +7.53312461390E-002, +0.00000000000E+000
+1.46950000000E+009, +7.13751340507E-002, +0.00000000000E+000
+1.47225000000E+009, +6.59161488861E-002, +0.00000000000E+000
+1.47500000000E+009, +6.54361461489E-002, +0.00000000000E+000
+1.47775000000E+009, +6.74927891414E-002, +0.00000000000E+000
+1.48050000000E+009, +6.46085609331E-002, +0.00000000000E+000
+1.48325000000E+009, +5.72766454799E-002, +0.00000000000E+000
+1.48600000000E+009, +5.35278185753E-002, +0.00000000000E+000
+1.48875000000E+009, +5.50276677432E-002, +0.00000000000E+000
+1.49150000000E+009, +5.38041903848E-002, +0.00000000000E+000
+1.49425000000E+009, +4.62089235040E-002, +0.00000000000E+000
+1.49700000000E+009, +3.93947641468E-002, +0.00000000000E+000
+1.49975000000E+009, +3.94872471809E-002, +0.00000000000E+000
+1.50250000000E+009, +4.12146282563E-002, +0.00000000000E+000
+1.50525000000E+009, +3.70756623901E-002, +0.00000000000E+000
+1.50800000000E+009, +3.02890455586E-002, +0.00000000000E+000
+1.51075000000E+009, +2.82691568918E-002, +0.00000000000E+000
+1.51350000000E+009, +2.98918337691E-002, +0.00000000000E+000
+1.51625000000E+009, +2.75445688308E-002, +0.00000000000E+000
+1.51900000000E+009, +2.12059198467E-002, +0.00000000000E+000
+1.52175000000E+009, +1.83384732034E-002, +0.00000000000E+000
+1.52450000000E+009, +2.05519547949E-002, +0.00000000000E+000
+1.52725000000E+009, +1.99986371466E-002, +0.00000000000E+000
+1.53000000000E+009, +1.34301717483E-002, +0.00000000000E+000
+1.53275000000E+009, +8.21493842661E-003, +0.00000000000E+000
+1.53550000000E+009, +9.84178545608E-003, +0.00000000000E+000
+1.53825000000E+009, +1.19097305335E-002, +0.00000000000E+000
+1.54100000000E+009, +6.62347005625E-003, +0.00000000000E+000
+1.54375000000E+009, -1.24926197651E-003, +0.00000000000E+000
+1.54650000000E+009, -2.66949232440E-003, +0.00000000000E+000
+1.54925000000E+009, +6.20581344769E-004, +0.00000000000E+000
+1.55200000000E+009, -1.71718473718E-003, +0.00000000000E+000
+1.55475000000E+009, -1.02047575103E-002, +0.00000000000E+000
+1.55750000000E+009, -1.51469195840E-002, +0.00000000000E+000
+1.56025000000E+009, -1.25647209231E-002, +0.00000000000E+000
+1.56300000000E+009, -1.17977569146E-002, +0.00000000000E+000
+1.56575000000E+009, -1.92810087128E-002, +0.00000000000E+000
+1.56850000000E+009, -2.76981638664E-002, +0.00000000000E+000
+1.57125000000E+009, -2.85337895663E-002, +0.00000000000E+000
+1.57400000000E+009, -2.61422901609E-002, +0.00000000000E+000
+1.57675000000E+009, -3.07204442335E-002, +0.00000000000E+000
+1.57950000000E+009, -3.96213242964E-002, +0.00000000000E+000
+1.58225000000E+009, -4.31126718976E-002, +0.00000000000E+000
+1.58500000000E+009, -4.05298634650E-002, +0.00000000000E+000
+1.58775000000E+009, -4.26659686580E-002, +0.00000000000E+000
+1.59050000000E+009, -5.20592949271E-002, +0.00000000000E+000
+1.59325000000E+009, -5.92889848082E-002, +0.00000000000E+000
+1.59600000000E+009, -5.82120493668E-002, +0.00000000000E+000
+1.59875000000E+009, -5.69699718419E-002, +0.00000000000E+000
+1.60150000000E+009, -6.36035347976E-002, +0.00000000000E+000
+1.60425000000E+009, -7.25127025034E-002, +0.00000000000E+000
+1.60700000000E+009, -7.44676574532E-002, +0.00000000000E+000
+1.60975000000E+009, -7.22749422446E-002, +0.00000000000E+000
+1.61250000000E+009, -7.66494280356E-002, +0.00000000000E+000
+1.61525000000E+009, -8.66307638801E-002, +0.00000000000E+000
+1.61800000000E+009, -9.23353720861E-002, +0.00000000000E+000
+1.62075000000E+009, -9.09529554477E-002, +0.00000000000E+000
+1.62350000000E+009, -9.27549662504E-002, +0.00000000000E+000
+1.62625000000E+009, -1.01799821481E-001, +0.00000000000E+000
+1.62900000000E+009, -1.09574072065E-001, +0.00000000000E+000
+1.63175000000E+009, -1.08630614925E-001, +0.00000000000E+000
+1.63450000000E+009, -1.06622630703E-001, +0.00000000000E+000
+1.63725000000E+009, -1.13201411138E-001, +0.00000000000E+000
+1.64000000000E+009, -1.23705392490E-001, +0.00000000000E+000
+1.64275000000E+009, -1.27412773470E-001, +0.00000000000E+000
+1.64550000000E+009, -1.25055535354E-001, +0.00000000000E+000
+1.64825000000E+009, -1.28636660352E-001, +0.00000000000E+000
+1.65100000000E+009, -1.39039103812E-001, +0.00000000000E+000
+1.65375000000E+009, -1.45949883817E-001, +0.00000000000E+000
+1.65650000000E+009, -1.43833894147E-001, +0.00000000000E+000
+1.65925000000E+009, -1.43479198650E-001, +0.00000000000E+000
+1.66200000000E+009, -1.51966613022E-001, +0.00000000000E+000
+1.66475000000E+009, -1.61626672258E-001, +0.00000000000E+000
+1.66750000000E+009, -1.62317648457E-001, +0.00000000000E+000
+1.67025000000E+009, -1.59636602545E-001, +0.00000000000E+000
+1.67300000000E+009, -1.65682736914E-001, +0.00000000000E+000
+1.67575000000E+009, -1.77893872054E-001, +0.00000000000E+000
+1.67850000000E+009, -1.83859757754E-001, +0.00000000000E+000
+1.68125000000E+009, -1.80851801432E-001, +0.00000000000E+000
+1.68400000000E+009, -1.81893185733E-001, +0.00000000000E+000
+1.68675000000E+009, -1.91788914661E-001, +0.00000000000E+000
+1.68950000000E+009, -2.00729865423E-001, +0.00000000000E+000
+1.69225000000E+009, -1.99943707679E-001, +0.00000000000E+000
+1.69500000000E+009, -1.98337431438E-001, +0.00000000000E+000
+1.69775000000E+009, -2.06464274982E-001, +0.00000000000E+000
+1.70050000000E+009, -2.19049294837E-001, +0.00000000000E+000
+1.70325000000E+009, -2.23083764881E-001, +0.00000000000E+000
+1.70600000000E+009, -2.19733535827E-001, +0.00000000000E+000
+1.70875000000E+009, -2.22604067013E-001, +0.00000000000E+000
+1.71150000000E+009, -2.33961349538E-001, +0.00000000000E+000
+1.71425000000E+009, -2.42525402898E-001, +0.00000000000E+000
+1.71700000000E+009, -2.41436236992E-001, +0.00000000000E+000
+1.71975000000E+009, -2.41566334725E-001, +0.00000000000E+000
+1.72250000000E+009, -2.50754264158E-001, +0.00000000000E+000
+1.72525000000E+009, -2.62100886207E-001, +0.00000000000E+000
+1.72800000000E+009, -2.64381582935E-001, +0.00000000000E+000
+1.73075000000E+009, -2.62656255666E-001, +0.00000000000E+000
+1.73350000000E+009, -2.67959486465E-001, +0.00000000000E+000
+1.73625000000E+009, -2.78867471197E-001, +0.00000000000E+000
+1.73900000000E+009, -2.83978867912E-001, +0.00000000000E+000
+1.74175000000E+009, -2.81886381607E-001, +0.00000000000E+000
+1.74450000000E+009, -2.84204081735E-001, +0.00000000000E+000
+1.74725000000E+009, -2.94095472358E-001, +0.00000000000E+000
+1.75000000000E+009, -3.02328838895E-001, +0.00000000000E+000
+1.75275000000E+009, -3.01871754007E-001, +0.00000000000E+000
+1.75550000000E+009, -3.02267165449E-001, +0.00000000000E+000
+1.75825000000E+009, -3.10788634709E-001, +0.00000000000E+000
+1.76100000000E+009, -3.20869277796E-001, +0.00000000000E+000
+1.76375000000E+009, -3.21997224901E-001, +0.00000000000E+000
+1.76650000000E+009, -3.19723396869E-001, +0.00000000000E+000
+1.76925000000E+009, -3.26064217043E-001, +0.00000000000E+000
+1.77200000000E+009, -3.38557979697E-001, +0.00000000000E+000
+1.77475000000E+009, -3.44420499371E-001, +0.00000000000E+000
+1.77750000000E+009, -3.41316286504E-001, +0.00000000000E+000
+1.78025000000E+009, -3.43257198927E-001, +0.00000000000E+000
+1.78300000000E+009, -3.54514839577E-001, +0.00000000000E+000
+1.78575000000E+009, -3.64270266689E-001, +0.00000000000E+000
+1.78850000000E+009, -3.63132709418E-001, +0.00000000000E+000
+1.79125000000E+009, -3.61514034298E-001, +0.00000000000E+000
+1.79400000000E+009, -3.69930510832E-001, +0.00000000000E+000
+1.79675000000E+009, -3.81884220610E-001, +0.00000000000E+000
+1.79950000000E+009, -3.84636930680E-001, +0.00000000000E+000
+1.80225000000E+009, -3.82656175064E-001, +0.00000000000E+000
+1.80500000000E+009, -3.90131705198E-001, +0.00000000000E+000
+1.80775000000E+009, -4.04950354792E-001, +0.00000000000E+000
+1.81050000000E+009, -4.11672240272E-001, +0.00000000000E+000
+1.81325000000E+009, -4.06843868191E-001, +0.00000000000E+000
+1.81600000000E+009, -4.08008626641E-001, +0.00000000000E+000
+1.81875000000E+009, -4.21958164430E-001, +0.00000000000E+000
+1.82150000000E+009, -4.34823137304E-001, +0.00000000000E+000
+1.82425000000E+009, -4.33060587299E-001, +0.00000000000E+000
+1.82700000000E+009, -4.29105700337E-001, +0.00000000000E+000
+1.82975000000E+009, -4.39174788031E-001, +0.00000000000E+000
+1.83250000000E+009, -4.56767499375E-001, +0.00000000000E+000
+1.83525000000E+009, -4.62396129432E-001, +0.00000000000E+000
+1.83800000000E+009, -4.56298290066E-001, +0.00000000000E+000
+1.84075000000E+009, -4.58760486877E-001, +0.00000000000E+000
+1.84350000000E+009, -4.74271340510E-001, +0.00000000000E+000
+1.84625000000E+009, -4.86517578745E-001, +0.00000000000E+000
+1.84900000000E+009, -4.84252255505E-001, +0.00000000000E+000
+1.85175000000E+009, -4.83126385884E-001, +0.00000000000E+000
+1.85450000000E+009, -4.95164168253E-001, +0.00000000000E+000
+1.85725000000E+009, -5.10374646795E-001, +0.00000000000E+000
+1.86000000000E+009, -5.12315538864E-001, +0.00000000000E+000
+1.86275000000E+009, -5.09111873991E-001, +0.00000000000E+000
+1.86550000000E+009, -5.18076345194E-001, +0.00000000000E+000
+1.86825000000E+009, -5.35248928055E-001, +0.00000000000E+000
+1.87100000000E+009, -5.41438742136E-001, +0.00000000000E+000
+1.87375000000E+009, -5.34960577799E-001, +0.00000000000E+000
+1.87650000000E+009, -5.36935758551E-001, +0.00000000000E+000
+1.87925000000E+009, -5.53545516336E-001, +0.00000000000E+000
+1.88200000000E+009, -5.67435928786E-001, +0.00000000000E+000
+1.88475000000E+009, -5.64307968968E-001, +0.00000000000E+000
+1.88750000000E+009, -5.60916687042E-001, +0.00000000000E+000
+1.89025000000E+009, -5.73285180899E-001, +0.00000000000E+000
+1.89300000000E+009, -5.92051156597E-001, +0.00000000000E+000
+1.89575000000E+009, -5.96275467903E-001, +0.00000000000E+000
+1.89850000000E+009, -5.90731423735E-001, +0.00000000000E+000
+1.90125000000E+009, -5.96727357825E-001, +0.00000000000E+000
+1.90400000000E+009, -6.14911703596E-001, +0.00000000000E+000
+1.90675000000E+009, -6.25390982655E-001, +0.00000000000E+000
+1.90950000000E+009, -6.20161497070E-001, +0.00000000000E+000
+1.91225000000E+009, -6.19353082319E-001, +0.00000000000E+000
+1.91500000000E+009, -6.33563279469E-001, +0.00000000000E+000
+1.91775000000E+009, -6.49358367864E-001, +0.00000000000E+000
+1.92050000000E+009, -6.50191002300E-001, +0.00000000000E+000
+1.92325000000E+009, -6.47948032773E-001, +0.00000000000E+000
+1.92600000000E+009, -6.58548411451E-001, +0.00000000000E+000
+1.92875000000E+009, -6.75718157106E-001, +0.00000000000E+000
+1.93150000000E+009, -6.80074765787E-001, +0.00000000000E+000
+1.93425000000E+009, -6.74539129946E-001, +0.00000000000E+000
+1.93700000000E+009, -6.79228421710E-001, +0.00000000000E+000
+1.93975000000E+009, -6.95753454143E-001, +0.00000000000E+000
+1.94250000000E+009, -7.05752093007E-001, +0.00000000000E+000
+1.94525000000E+009, -7.01098915439E-001, +0.00000000000E+000
+1.94800000000E+009, -7.01134098570E-001, +0.00000000000E+000
+1.95075000000E+009, -7.15399314615E-001, +0.00000000000E+000
+1.95350000000E+009, -7.30155396768E-001, +0.00000000000E+000
+1.95625000000E+009, -7.28113411017E-001, +0.00000000000E+000
+1.95900000000E+009, -7.22329899052E-001, +0.00000000000E+000
+1.96175000000E+009, -7.30782700402E-001, +0.00000000000E+000
+1.96450000000E+009, -7.47864731282E-001, +0.00000000000E+000
+1.96725000000E+009, -7.53340012919E-001, +0.00000000000E+000
+1.97000000000E+009, -7.47430131300E-001, +0.00000000000E+000
+1.97275000000E+009, -7.50556366853E-001, +0.00000000000E+000
+1.97550000000E+009, -7.65999606553E-001, +0.00000000000E+000
+1.97825000000E+009, -7.77605015306E-001, +0.00000000000E+000
+1.98100000000E+009, -7.75581756353E-001, +0.00000000000E+000
+1.98375000000E+009, -7.76694106471E-001, +0.00000000000E+000
+1.98650000000E+009, -7.89221562320E-001, +0.00000000000E+000
+1.98925000000E+009, -8.01336027982E-001, +0.00000000000E+000
+1.99200000000E+009, -7.99100462665E-001, +0.00000000000E+000
+1.99475000000E+009, -7.96128900384E-001, +0.00000000000E+000
+1.99750000000E+009, -8.07759852779E-001, +0.00000000000E+000
+2.00025000000E+009, -8.25369278662E-001, +0.00000000000E+000
+2.00300000000E+009, -8.29560338974E-001, +0.00000000000E+000
+2.00575000000E+009, -8.23514872581E-001, +0.00000000000E+000
+2.00850000000E+009, -8.30110959688E-001, +0.00000000000E+000
+2.01125000000E+009, -8.49415630389E-001, +0.00000000000E+000
+2.01400000000E+009, -8.61858129698E-001, +0.00000000000E+000
+2.01675000000E+009, -8.57649142575E-001, +0.00000000000E+000
+2.01950000000E+009, -8.58804698680E-001, +0.00000000000E+000
+2.02225000000E+009, -8.76364349785E-001, +0.00000000000E+000
+2.02500000000E+009, -8.95335423590E-001, +0.00000000000E+000
+2.02775000000E+009, -8.95808689063E-001, +0.00000000000E+000
+2.03050000000E+009, -8.89972028274E-001, +0.00000000000E+000
+2.03325000000E+009, -8.99401303880E-001, +0.00000000000E+000
+2.03600000000E+009, -9.18618433394E-001, +0.00000000000E+000
+2.03875000000E+009, -9.26874162688E-001, +0.00000000000E+000
+2.04150000000E+009, -9.22402165198E-001, +0.00000000000E+000
+2.04425000000E+009, -9.27802322783E-001, +0.00000000000E+000
+2.04700000000E+009, -9.45903135450E-001, +0.00000000000E+000
+2.04975000000E+009, -9.58837117007E-001, +0.00000000000E+000
+2.05250000000E+009, -9.55000009469E-001, +0.00000000000E+000
+2.05525000000E+009, -9.55133951684E-001, +0.00000000000E+000
+2.05800000000E+009, -9.71774458907E-001, +0.00000000000E+000
+2.06075000000E+009, -9.91158156385E-001, +0.00000000000E+000
+2.06350000000E+009, -9.92917866706E-001, +0.00000000000E+000
+2.06625000000E+009, -9.87294862116E-001, +0.00000000000E+000
+2.06900000000E+009, -9.96783125129E-001, +0.00000000000E+000
+2.07175000000E+009, -1.01753834757E+000, +0.00000000000E+000
+2.07450000000E+009, -1.02905032042E+000, +0.00000000000E+000
+2.07725000000E+009, -1.02539845136E+000, +0.00000000000E+000
+2.08000000000E+009, -1.02855661557E+000, +0.00000000000E+000
+2.08275000000E+009, -1.04404951391E+000, +0.00000000000E+000
+2.08550000000E+009, -1.05801704625E+000, +0.00000000000E+000
+2.08825000000E+009, -1.05710866395E+000, +0.00000000000E+000
+2.09100000000E+009, -1.05787120900E+000, +0.00000000000E+000
+2.09375000000E+009, -1.07215292848E+000, +0.00000000000E+000
+2.09650000000E+009, -1.09031593240E+000, +0.00000000000E+000
+2.09925000000E+009, -1.09463746371E+000, +0.00000000000E+000
+2.10200000000E+009, -1.09084342691E+000, +0.00000000000E+000
+2.10475000000E+009, -1.09857973660E+000, +0.00000000000E+000
+2.10750000000E+009, -1.11459848996E+000, +0.00000000000E+000
+2.11025000000E+009, -1.12314940541E+000, +0.00000000000E+000
+2.11300000000E+009, -1.11884735593E+000, +0.00000000000E+000
+2.11575000000E+009, -1.12196974434E+000, +0.00000000000E+000
+2.11850000000E+009, -1.13708175886E+000, +0.00000000000E+000
+2.12125000000E+009, -1.15199629190E+000, +0.00000000000E+000
+2.12400000000E+009, -1.15326361988E+000, +0.00000000000E+000
+2.12675000000E+009, -1.15396605067E+000, +0.00000000000E+000
+2.12950000000E+009, -1.16533088041E+000, +0.00000000000E+000
+2.13225000000E+009, -1.18044068516E+000, +0.00000000000E+000
+2.13500000000E+009, -1.18539950366E+000, +0.00000000000E+000
+2.13775000000E+009, -1.18414017211E+000, +0.00000000000E+000
+2.14050000000E+009, -1.19298888625E+000, +0.00000000000E+000
+2.14325000000E+009, -1.20805196109E+000, +0.00000000000E+000
+2.14600000000E+009, -1.21732894189E+000, +0.00000000000E+000
+2.14875000000E+009, -1.21624440135E+000, +0.00000000000E+000
+2.15150000000E+009, -1.22254270942E+000, +0.00000000000E+000
+2.15425000000E+009, -1.23872674592E+000, +0.00000000000E+000
+2.15700000000E+009, -1.25392445312E+000, +0.00000000000E+000
+2.15975000000E+009, -1.25620202525E+000, +0.00000000000E+000
+2.16250000000E+009, -1.25794991447E+000, +0.00000000000E+000
+2.16525000000E+009, -1.27052213890E+000, +0.00000000000E+000
+2.16800000000E+009, -1.28921068791E+000, +0.00000000000E+000
+2.17075000000E+009, -1.30105483516E+000, +0.00000000000E+000
+2.17350000000E+009, -1.30506652325E+000, +0.00000000000E+000
+2.17625000000E+009, -1.31463580135E+000, +0.00000000000E+000
+2.17900000000E+009, -1.33002000610E+000, +0.00000000000E+000
+2.18175000000E+009, -1.34465760932E+000, +0.00000000000E+000
+2.18450000000E+009, -1.35118206825E+000, +0.00000000000E+000
+2.18725000000E+009, -1.35973643228E+000, +0.00000000000E+000
+2.19000000000E+009, -1.37237882639E+000, +0.00000000000E+000
+2.19275000000E+009, -1.38703664486E+000, +0.00000000000E+000
+2.19550000000E+009, -1.39669450245E+000, +0.00000000000E+000
+2.19825000000E+009, -1.40686030178E+000, +0.00000000000E+000
+2.20100000000E+009, -1.42031868692E+000, +0.00000000000E+000
+2.20375000000E+009, -1.43538360735E+000, +0.00000000000E+000
+2.20650000000E+009, -1.44777564127E+000, +0.00000000000E+000
+2.20925000000E+009, -1.45736663965E+000, +0.00000000000E+000
+2.21200000000E+009, -1.46996468502E+000, +0.00000000000E+000
+2.21475000000E+009, -1.48290402448E+000, +0.00000000000E+000
+2.21750000000E+009, -1.49673682757E+000, +0.00000000000E+000
+2.22025000000E+009, -1.50797655390E+000, +0.00000000000E+000
+2.22300000000E+009, -1.52165012026E+000, +0.00000000000E+000
+2.22575000000E+009, -1.53320178424E+000, +0.00000000000E+000
+2.22850000000E+009, -1.54471261216E+000, +0.00000000000E+000
+2.23125000000E+009, -1.55622453265E+000, +0.00000000000E+000
+2.23400000000E+009, -1.57175354611E+000, +0.00000000000E+000
+2.23675000000E+009, -1.58611669398E+000, +0.00000000000E+000
+2.23950000000E+009, -1.59552172972E+000, +0.00000000000E+000
+2.24225000000E+009, -1.60423382935E+000, +0.00000000000E+000
+2.24500000000E+009, -1.61703456590E+000, +0.00000000000E+000
+2.24775000000E+009, -1.63534008541E+000, +0.00000000000E+000
+2.25050000000E+009, -1.64904390368E+000, +0.00000000000E+000
+2.25325000000E+009, -1.66025293461E+000, +0.00000000000E+000
+2.25600000000E+009, -1.67230604982E+000, +0.00000000000E+000
+2.25875000000E+009, -1.69129970647E+000, +0.00000000000E+000
+2.26150000000E+009, -1.70793758477E+000, +0.00000000000E+000
+2.26425000000E+009, -1.72051874048E+000, +0.00000000000E+000
+2.26700000000E+009, -1.73266612707E+000, +0.00000000000E+000
+2.26975000000E+009, -1.75117598451E+000, +0.00000000000E+000
+2.27250000000E+009, -1.77050426981E+000, +0.00000000000E+000
+2.27525000000E+009, -1.78528015770E+000, +0.00000000000E+000
+2.27800000000E+009, -1.80051041195E+000, +0.00000000000E+000
+2.28075000000E+009, -1.82167716212E+000, +0.00000000000E+000
+2.28350000000E+009, -1.84713002437E+000, +0.00000000000E+000
+2.28625000000E+009, -1.86569065855E+000, +0.00000000000E+000
+2.28900000000E+009, -1.88200591938E+000, +0.00000000000E+000
+2.29175000000E+009, -1.90074838064E+000, +0.00000000000E+000
+2.29450000000E+009, -1.92606225467E+000, +0.00000000000E+000
+2.29725000000E+009, -1.94751816559E+000, +0.00000000000E+000
+2.30000000000E+009, -1.96649402368E+000, +0.00000000000E+000
+2.30275000000E+009, -1.98765259504E+000, +0.00000000000E+000
+2.30550000000E+009, -2.01422966002E+000, +0.00000000000E+000
+2.30825000000E+009, -2.03926637443E+000, +0.00000000000E+000
+2.31100000000E+009, -2.06092509681E+000, +0.00000000000E+000
+2.31375000000E+009, -2.08775778536E+000, +0.00000000000E+000
+2.31650000000E+009, -2.12015745505E+000, +0.00000000000E+000
+2.31925000000E+009, -2.15174301286E+000, +0.00000000000E+000
+2.32200000000E+009, -2.17489942452E+000, +0.00000000000E+000
+2.32475000000E+009, -2.20103959541E+000, +0.00000000000E+000
+2.32750000000E+009, -2.23390694627E+000, +0.00000000000E+000
+2.33025000000E+009, -2.26796689537E+000, +0.00000000000E+000
+2.33300000000E+009, -2.29289936410E+000, +0.00000000000E+000
+2.33575000000E+009, -2.31857356270E+000, +0.00000000000E+000
+2.33850000000E+009, -2.35636281297E+000, +0.00000000000E+000
+2.34125000000E+009, -2.39921595267E+000, +0.00000000000E+000
+2.34400000000E+009, -2.43010331109E+000, +0.00000000000E+000
+2.34675000000E+009, -2.45240459239E+000, +0.00000000000E+000
+2.34950000000E+009, -2.48780333552E+000, +0.00000000000E+000
+2.35225000000E+009, -2.53900907661E+000, +0.00000000000E+000
+2.35500000000E+009, -2.58519450827E+000, +0.00000000000E+000
+2.35775000000E+009, -2.61292657247E+000, +0.00000000000E+000
+2.36050000000E+009, -2.64455847729E+000, +0.00000000000E+000
+2.36325000000E+009, -2.69432030995E+000, +0.00000000000E+000
+2.36600000000E+009, -2.74828317136E+000, +0.00000000000E+000
+2.36875000000E+009, -2.78353192400E+000, +0.00000000000E+000
+2.37150000000E+009, -2.81345416992E+000, +0.00000000000E+000
+2.37425000000E+009, -2.86446916949E+000, +0.00000000000E+000
+2.37700000000E+009, -2.93177975876E+000, +0.00000000000E+000
+2.37975000000E+009, -2.98479550180E+000, +0.00000000000E+000
+2.38250000000E+009, -3.01822830864E+000, +0.00000000000E+000
+2.38525000000E+009, -3.06334877538E+000, +0.00000000000E+000
+2.38800000000E+009, -3.13260818180E+000, +0.00000000000E+000
+2.39075000000E+009, -3.20154950117E+000, +0.00000000000E+000
+2.39350000000E+009, -3.24836943760E+000, +0.00000000000E+000
+2.39625000000E+009, -3.29511993827E+000, +0.00000000000E+000
+2.39900000000E+009, -3.36516016447E+000, +0.00000000000E+000
+2.40175000000E+009, -3.44497083572E+000, +0.00000000000E+000
+2.40450000000E+009, -3.50662330113E+000, +0.00000000000E+000
+2.40725000000E+009, -3.55964340089E+000, +0.00000000000E+000
