"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.24950000000E+009, -6.92072963367E+000, +0.00000000000E+000
+1.25225000000E+009, -6.97622151329E+000, +0.00000000000E+000
+1.25500000000E+009, -7.03010563726E+000, +0.00000000000E+000
+1.25775000000E+009, -7.08226527484E+000, +0.00000000000E+000
+1.26050000000E+009, -7.13250432624E+000, +0.00000000000E+000
+1.26325000000E+009, -7.18190454801E+000, +0.00000000000E+000
+1.26600000000E+009, -7.23051856138E+000, +0.00000000000E+000
+1.26875000000E+009, -7.27918742866E+000, +0.00000000000E+000
+1.27150000000E+009, -7.32759052535E+000, +0.00000000000E+000
+1.27425000000E+009, -7.37624939412E+000, +0.00000000000E+000
+1.27700000000E+009, -7.42465208802E+000, +0.00000000000E+000
+1.27975000000E+009, -7.47267113122E+000, +0.00000000000E+000
+1.28250000000E+009, -7.52113912765E+000, +0.00000000000E+000
+1.28525000000E+009, -7.56908622566E+000, +0.00000000000E+000
+1.28800000000E+009, -7.61708718619E+000, +0.00000000000E+000
+1.29075000000E+009, -7.66457156401E+000, +0.00000000000E+000
+1.29350000000E+009, -7.71009871496E+000, +0.00000000000E+000
+1.29625000000E+009, -7.75336333662E+000, +0.00000000000E+000
+1.29900000000E+009, -7.79496370975E+000, +0.00000000000E+000
+1.30175000000E+009, -7.83526341888E+000, +0.00000000000E+000
+1.30450000000E+009, -7.87518188343E+000, +0.00000000000E+000
+1.30725000000E+009, -7.91484904038E+000, +0.00000000000E+000
+1.31000000000E+009, -7.95444719689E+000, +0.00000000000E+000
+1.31275000000E+009, -7.99414848584E+000, +0.00000000000E+000
+1.31550000000E+009, -8.03354076985E+000, +0.00000000000E+000
+1.31825000000E+009, -8.07274569946E+000, +0.00000000000E+000
+1.32100000000E+009, -8.11096533746E+000, +0.00000000000E+000
+1.32375000000E+009, -8.14835581889E+000, +0.00000000000E+000
+1.32650000000E+009, -8.18516039179E+000, +0.00000000000E+000
+1.32925000000E+009, -8.22137364662E+000, +0.00000000000E+000
+1.33200000000E+009, -8.25710779457E+000, +0.00000000000E+000
+1.33475000000E+009, -8.29155011729E+000, +0.00000000000E+000
+1.33750000000E+009, -8.32471134271E+000, +0.00000000000E+000
+1.34025000000E+009, -8.35644635512E+000, +0.00000000000E+000
+1.34300000000E+009, -8.38656969610E+000, +0.00000000000E+000
+1.34575000000E+009, -8.41568456610E+000, +0.00000000000E+000
+1.34850000000E+009, -8.44428276013E+000, +0.00000000000E+000
+1.35125000000E+009, -8.47145475899E+000, +0.00000000000E+000
+1.35400000000E+009, -8.49789902437E+000, +0.00000000000E+000
+1.35675000000E+009, -8.52291283828E+000, +0.00000000000E+000
+1.35950000000E+009, -8.54757153091E+000, +0.00000000000E+000
+1.36225000000E+009, -8.57203853248E+000, +0.00000000000E+000
+1.36500000000E+009, -8.59645886150E+000, +0.00000000000E+000
+1.36775000000E+009, -8.62009839631E+000, +0.00000000000E+000
+1.37050000000E+009, -8.64314670016E+000, +0.00000000000E+000
+1.37325000000E+009, -8.66521834883E+000, +0.00000000000E+000
+1.37600000000E+009, -8.68542205747E+000, +0.00000000000E+000
+1.37875000000E+009, -8.70342358851E+000, +0.00000000000E+000
+1.38150000000E+009, -8.71957443675E+000, +0.00000000000E+000
+1.38425000000E+009, -8.73363368267E+000, +0.00000000000E+000
+1.38700000000E+009, -8.74672773472E+000, +0.00000000000E+000
+1.38975000000E+009, -8.75941840553E+000, +0.00000000000E+000
+1.39250000000E+009, -8.77232460986E+000, +0.00000000000E+000
+1.39525000000E+009, -8.78620994926E+000, +0.00000000000E+000
+1.39800000000E+009, -8.80157570167E+000, +0.00000000000E+000
+1.40075000000E+009, -8.81745075735E+000, +0.00000000000E+000
+1.40350000000E+009, -8.83374043469E+000, +0.00000000000E+000
+1.40625000000E+009, -8.85056438000E+000, +0.00000000000E+000
+1.40900000000E+009, -8.86703520579E+000, +0.00000000000E+000
+1.41175000000E+009, -8.88319019584E+000, +0.00000000000E+000
+1.41450000000E+009, -8.89885599080E+000, +0.00000000000E+000
+1.41725000000E+009, -8.91268844119E+000, +0.00000000000E+000
+1.42000000000E+009, -8.92643736702E+000, +0.00000000000E+000
+1.42275000000E+009, -8.94082978399E+000, +0.00000000000E+000
+1.42550000000E+009, -8.95619363779E+000, +0.00000000000E+000
+1.42825000000E+009, -8.97339787486E+000, +0.00000000000E+000
+1.43100000000E+009, -8.99310313612E+000, +0.00000000000E+000
+1.43375000000E+009, -9.01613770835E+000, +0.00000000000E+000
+1.43650000000E+009, -9.04255966271E+000, +0.00000000000E+000
+1.43925000000E+009, -9.07235256764E+000, +0.00000000000E+000
+1.44200000000E+009, -9.10527286784E+000, +0.00000000000E+000
+1.44475000000E+009, -9.14145963362E+000, +0.00000000000E+000
+1.44750000000E+009, -9.18090964123E+000, +0.00000000000E+000
+1.45025000000E+009, -9.22241878102E+000, +0.00000000000E+000
+1.45300000000E+009, -9.26557945857E+000, +0.00000000000E+000
+1.45575000000E+009, -9.31069058389E+000, +0.00000000000E+000
+1.45850000000E+009, -9.35712099696E+000, +0.00000000000E+000
+1.46125000000E+009, -9.40520921851E+000, +0.00000000000E+000
+1.46400000000E+009, -9.45420898139E+000, +0.00000000000E+000
+1.46675000000E+009, -9.50466985812E+000, +0.00000000000E+000
+1.46950000000E+009, -9.55625959780E+000, +0.00000000000E+000
+1.47225000000E+009, -9.60951737665E+000, +0.00000000000E+000
+1.47500000000E+009, -9.66340623745E+000, +0.00000000000E+000
+1.47775000000E+009, -9.71904222781E+000, +0.00000000000E+000
+1.48050000000E+009, -9.77592996408E+000, +0.00000000000E+000
+1.48325000000E+009, -9.83351346373E+000, +0.00000000000E+000
+1.48600000000E+009, -9.89209039017E+000, +0.00000000000E+000
+1.48875000000E+009, -9.94940883762E+000, +0.00000000000E+000
+1.49150000000E+009, -1.00047977068E+001, +0.00000000000E+000
+1.49425000000E+009, -1.00592869330E+001, +0.00000000000E+000
+1.49700000000E+009, -1.01119126306E+001, +0.00000000000E+000
+1.49975000000E+009, -1.01625882722E+001, +0.00000000000E+000
+1.50250000000E+009, -1.02109764148E+001, +0.00000000000E+000
+1.50525000000E+009, -1.02578337999E+001, +0.00000000000E+000
+1.50800000000E+009, -1.03030909142E+001, +0.00000000000E+000
+1.51075000000E+009, -1.03464045975E+001, +0.00000000000E+000
+1.51350000000E+009, -1.03881716559E+001, +0.00000000000E+000
+1.51625000000E+009, -1.04273873187E+001, +0.00000000000E+000
+1.51900000000E+009, -1.04651745695E+001, +0.00000000000E+000
+1.52175000000E+009, -1.05009267899E+001, +0.00000000000E+000
+1.52450000000E+009, -1.05335653243E+001, +0.00000000000E+000
+1.52725000000E+009, -1.05638724137E+001, +0.00000000000E+000
+1.53000000000E+009, -1.05915695873E+001, +0.00000000000E+000
+1.53275000000E+009, -1.06172241983E+001, +0.00000000000E+000
+1.53550000000E+009, -1.06405640474E+001, +0.00000000000E+000
+1.53825000000E+009, -1.06639387464E+001, +0.00000000000E+000
+1.54100000000E+009, -1.06868744805E+001, +0.00000000000E+000
+1.54375000000E+009, -1.07106483160E+001, +0.00000000000E+000
+1.54650000000E+009, -1.07345917935E+001, +0.00000000000E+000
+1.54925000000E+009, -1.07587013956E+001, +0.00000000000E+000
+1.55200000000E+009, -1.07829851614E+001, +0.00000000000E+000
+1.55475000000E+009, -1.08082631387E+001, +0.00000000000E+000
+1.55750000000E+009, -1.08350256877E+001, +0.00000000000E+000
+1.56025000000E+009, -1.08634806378E+001, +0.00000000000E+000
+1.56300000000E+009, -1.08921485618E+001, +0.00000000000E+000
+1.56575000000E+009, -1.09203564348E+001, +0.00000000000E+000
+1.56850000000E+009, -1.09484410238E+001, +0.00000000000E+000
+1.57125000000E+009, -1.09753385470E+001, +0.00000000000E+000
+1.57400000000E+009, -1.10013627570E+001, +0.00000000000E+000
+1.57675000000E+009, -1.10252339147E+001, +0.00000000000E+000
+1.57950000000E+009, -1.10470910761E+001, +0.00000000000E+000
+1.58225000000E+009, -1.10669407914E+001, +0.00000000000E+000
+1.58500000000E+009, -1.10853966861E+001, +0.00000000000E+000
+1.58775000000E+009, -1.11018979202E+001, +0.00000000000E+000
+1.59050000000E+009, -1.11181608064E+001, +0.00000000000E+000
+1.59325000000E+009, -1.11343662265E+001, +0.00000000000E+000
+1.59600000000E+009, -1.11505919948E+001, +0.00000000000E+000
+1.59875000000E+009, -1.11661699610E+001, +0.00000000000E+000
+1.60150000000E+009, -1.11808227629E+001, +0.00000000000E+000
+1.60425000000E+009, -1.11943768019E+001, +0.00000000000E+000
+1.60700000000E+009, -1.12059041735E+001, +0.00000000000E+000
+1.60975000000E+009, -1.12142812408E+001, +0.00000000000E+000
+1.61250000000E+009, -1.12192183546E+001, +0.00000000000E+000
+1.61525000000E+009, -1.12209788227E+001, +0.00000000000E+000
+1.61800000000E+009, -1.12196080529E+001, +0.00000000000E+000
+1.62075000000E+009, -1.12150795846E+001, +0.00000000000E+000
+1.62350000000E+009, -1.12064860099E+001, +0.00000000000E+000
+1.62625000000E+009, -1.11954962292E+001, +0.00000000000E+000
+1.62900000000E+009, -1.11819536385E+001, +0.00000000000E+000
+1.63175000000E+009, -1.11670758700E+001, +0.00000000000E+000
+1.63450000000E+009, -1.11516954146E+001, +0.00000000000E+000
+1.63725000000E+009, -1.11350982117E+001, +0.00000000000E+000
+1.64000000000E+009, -1.11177553880E+001, +0.00000000000E+000
+1.64275000000E+009, -1.10981992499E+001, +0.00000000000E+000
+1.64550000000E+009, -1.10771917108E+001, +0.00000000000E+000
+1.64825000000E+009, -1.10551174819E+001, +0.00000000000E+000
+1.65100000000E+009, -1.10308931244E+001, +0.00000000000E+000
+1.65375000000E+009, -1.10045202697E+001, +0.00000000000E+000
+1.65650000000E+009, -1.09763389867E+001, +0.00000000000E+000
+1.65925000000E+009, -1.09457045402E+001, +0.00000000000E+000
+1.66200000000E+009, -1.09135828278E+001, +0.00000000000E+000
+1.66475000000E+009, -1.08798154946E+001, +0.00000000000E+000
+1.66750000000E+009, -1.08459248075E+001, +0.00000000000E+000
+1.67025000000E+009, -1.08121911941E+001, +0.00000000000E+000
+1.67300000000E+009, -1.07787076435E+001, +0.00000000000E+000
+1.67575000000E+009, -1.07449113062E+001, +0.00000000000E+000
+1.67850000000E+009, -1.07114724810E+001, +0.00000000000E+000
+1.68125000000E+009, -1.06779817786E+001, +0.00000000000E+000
+1.68400000000E+009, -1.06438349418E+001, +0.00000000000E+000
+1.68675000000E+009, -1.06086485675E+001, +0.00000000000E+000
+1.68950000000E+009, -1.05727648174E+001, +0.00000000000E+000
+1.69225000000E+009, -1.05365541326E+001, +0.00000000000E+000
+1.69500000000E+009, -1.04991354294E+001, +0.00000000000E+000
+1.69775000000E+009, -1.04611001296E+001, +0.00000000000E+000
+1.70050000000E+009, -1.04217979688E+001, +0.00000000000E+000
+1.70325000000E+009, -1.03818805686E+001, +0.00000000000E+000
+1.70600000000E+009, -1.03424810079E+001, +0.00000000000E+000
+1.70875000000E+009, -1.03033706309E+001, +0.00000000000E+000
+1.71150000000E+009, -1.02656706410E+001, +0.00000000000E+000
+1.71425000000E+009, -1.02300916514E+001, +0.00000000000E+000
+1.71700000000E+009, -1.01957419477E+001, +0.00000000000E+000
+1.71975000000E+009, -1.01633460735E+001, +0.00000000000E+000
+1.72250000000E+009, -1.01326983995E+001, +0.00000000000E+000
+1.72525000000E+009, -1.01033210854E+001, +0.00000000000E+000
+1.72800000000E+009, -1.00749826291E+001, +0.00000000000E+000
+1.73075000000E+009, -1.00470892692E+001, +0.00000000000E+000
+1.73350000000E+009, -1.00199558809E+001, +0.00000000000E+000
+1.73625000000E+009, -9.99299953205E+000, +0.00000000000E+000
+1.73900000000E+009, -9.96711549230E+000, +0.00000000000E+000
+1.74175000000E+009, -9.94209014309E+000, +0.00000000000E+000
+1.74450000000E+009, -9.91755658334E+000, +0.00000000000E+000
+1.74725000000E+009, -9.89423779740E+000, +0.00000000000E+000
+1.75000000000E+009, -9.87226153389E+000, +0.00000000000E+000
+1.75275000000E+009, -9.85169470381E+000, +0.00000000000E+000
+1.75550000000E+009, -9.83238820686E+000, +0.00000000000E+000
+1.75825000000E+009, -9.81432547589E+000, +0.00000000000E+000
+1.76100000000E+009, -9.79622909898E+000, +0.00000000000E+000
+1.76375000000E+009, -9.77881336712E+000, +0.00000000000E+000
+1.76650000000E+009, -9.76148057193E+000, +0.00000000000E+000
+1.76925000000E+009, -9.74443897630E+000, +0.00000000000E+000
+1.77200000000E+009, -9.72761908002E+000, +0.00000000000E+000
+1.77475000000E+009, -9.71009728820E+000, +0.00000000000E+000
+1.77750000000E+009, -9.69252341216E+000, +0.00000000000E+000
+1.78025000000E+009, -9.67472996163E+000, +0.00000000000E+000
+1.78300000000E+009, -9.65638775389E+000, +0.00000000000E+000
+1.78575000000E+009, -9.63762609916E+000, +0.00000000000E+000
+1.78850000000E+009, -9.61911437141E+000, +0.00000000000E+000
+1.79125000000E+009, -9.60067037751E+000, +0.00000000000E+000
+1.79400000000E+009, -9.58272354032E+000, +0.00000000000E+000
+1.79675000000E+009, -9.56549780685E+000, +0.00000000000E+000
+1.79950000000E+009, -9.54852161641E+000, +0.00000000000E+000
+1.80225000000E+009, -9.53172268542E+000, +0.00000000000E+000
+1.80500000000E+009, -9.51517752679E+000, +0.00000000000E+000
+1.80775000000E+009, -9.49759742666E+000, +0.00000000000E+000
+1.81050000000E+009, -9.47926797214E+000, +0.00000000000E+000
+1.81325000000E+009, -9.46010408292E+000, +0.00000000000E+000
+1.81600000000E+009, -9.44017044566E+000, +0.00000000000E+000
+1.81875000000E+009, -9.41839647289E+000, +0.00000000000E+000
+1.82150000000E+009, -9.39442412472E+000, +0.00000000000E+000
+1.82425000000E+009, -9.36867039223E+000, +0.00000000000E+000
+1.82700000000E+009, -9.34128059356E+000, +0.00000000000E+000
+1.82975000000E+009, -9.31312170649E+000, +0.00000000000E+000
+1.83250000000E+009, -9.28424313749E+000, +0.00000000000E+000
+1.83525000000E+009, -9.25513365841E+000, +0.00000000000E+000
+1.83800000000E+009, -9.22560475138E+000, +0.00000000000E+000
+1.84075000000E+009, -9.19532741838E+000, +0.00000000000E+000
+1.84350000000E+009, -9.16549019498E+000, +0.00000000000E+000
+1.84625000000E+009, -9.13537491629E+000, +0.00000000000E+000
+1.84900000000E+009, -9.10467929865E+000, +0.00000000000E+000
+1.85175000000E+009, -9.07336475638E+000, +0.00000000000E+000
+1.85450000000E+009, -9.04178693658E+000, +0.00000000000E+000
+1.85725000000E+009, -9.00828381410E+000, +0.00000000000E+000
+1.86000000000E+009, -8.97326426360E+000, +0.00000000000E+000
+1.86275000000E+009, -8.93599431834E+000, +0.00000000000E+000
+1.86550000000E+009, -8.89700346283E+000, +0.00000000000E+000
+1.86825000000E+009, -8.85707760911E+000, +0.00000000000E+000
+1.87100000000E+009, -8.81609314868E+000, +0.00000000000E+000
+1.87375000000E+009, -8.77384130219E+000, +0.00000000000E+000
+1.87650000000E+009, -8.73110771171E+000, +0.00000000000E+000
+1.87925000000E+009, -8.68829102128E+000, +0.00000000000E+000
+1.88200000000E+009, -8.64584571975E+000, +0.00000000000E+000
+1.88475000000E+009, -8.60362171575E+000, +0.00000000000E+000
+1.88750000000E+009, -8.56168669448E+000, +0.00000000000E+000
+1.89025000000E+009, -8.51986633142E+000, +0.00000000000E+000
+1.89300000000E+009, -8.47786800224E+000, +0.00000000000E+000
+1.89575000000E+009, -8.43519322429E+000, +0.00000000000E+000
+1.89850000000E+009, -8.39198894193E+000, +0.00000000000E+000
+1.90125000000E+009, -8.34740462524E+000, +0.00000000000E+000
+1.90400000000E+009, -8.30175441107E+000, +0.00000000000E+000
+1.90675000000E+009, -8.25587420664E+000, +0.00000000000E+000
+1.90950000000E+009, -8.21008263510E+000, +0.00000000000E+000
+1.91225000000E+009, -8.16443368564E+000, +0.00000000000E+000
+1.91500000000E+009, -8.11995964652E+000, +0.00000000000E+000
+1.91775000000E+009, -8.07677579616E+000, +0.00000000000E+000
+1.92050000000E+009, -8.03472518448E+000, +0.00000000000E+000
+1.92325000000E+009, -7.99342789327E+000, +0.00000000000E+000
+1.92600000000E+009, -7.95331065669E+000, +0.00000000000E+000
+1.92875000000E+009, -7.91400524581E+000, +0.00000000000E+000
+1.93150000000E+009, -7.87535830084E+000, +0.00000000000E+000
+1.93425000000E+009, -7.83761888359E+000, +0.00000000000E+000
+1.93700000000E+009, -7.79966220184E+000, +0.00000000000E+000
+1.93975000000E+009, -7.76251058051E+000, +0.00000000000E+000
+1.94250000000E+009, -7.72639796901E+000, +0.00000000000E+000
+1.94525000000E+009, -7.69167775769E+000, +0.00000000000E+000
+1.94800000000E+009, -7.65821997378E+000, +0.00000000000E+000
+1.95075000000E+009, -7.62635346441E+000, +0.00000000000E+000
+1.95350000000E+009, -7.59625790423E+000, +0.00000000000E+000
+1.95625000000E+009, -7.56768635645E+000, +0.00000000000E+000
+1.95900000000E+009, -7.54107776274E+000, +0.00000000000E+000
+1.96175000000E+009, -7.51664148117E+000, +0.00000000000E+000
+1.96450000000E+009, -7.49425954249E+000, +0.00000000000E+000
+1.96725000000E+009, -7.47367109754E+000, +0.00000000000E+000
+1.97000000000E+009, -7.45522289331E+000, +0.00000000000E+000
+1.97275000000E+009, -7.43877359917E+000, +0.00000000000E+000
+1.97550000000E+009, -7.42403034573E+000, +0.00000000000E+000
+1.97825000000E+009, -7.41129554165E+000, +0.00000000000E+000
+1.98100000000E+009, -7.40033419115E+000, +0.00000000000E+000
+1.98375000000E+009, -7.39048331789E+000, +0.00000000000E+000
+1.98650000000E+009, -7.38226922107E+000, +0.00000000000E+000
+1.98925000000E+009, -7.37567717037E+000, +0.00000000000E+000
+1.99200000000E+009, -7.37062183829E+000, +0.00000000000E+000
+1.99475000000E+009, -7.36709189877E+000, +0.00000000000E+000
+1.99750000000E+009, -7.36508401438E+000, +0.00000000000E+000
+2.00025000000E+009, -7.36593036306E+000, +0.00000000000E+000
+2.00300000000E+009, -7.36905441625E+000, +0.00000000000E+000
+2.00575000000E+009, -7.37547226355E+000, +0.00000000000E+000
+2.00850000000E+009, -7.38469748859E+000, +0.00000000000E+000
+2.01125000000E+009, -7.39762769997E+000, +0.00000000000E+000
+2.01400000000E+009, -7.41409605010E+000, +0.00000000000E+000
+2.01675000000E+009, -7.43311452903E+000, +0.00000000000E+000
+2.01950000000E+009, -7.45443323652E+000, +0.00000000000E+000
+2.02225000000E+009, -7.47714313152E+000, +0.00000000000E+000
+2.02500000000E+009, -7.50152267717E+000, +0.00000000000E+000
+2.02775000000E+009, -7.52793215107E+000, +0.00000000000E+000
+2.03050000000E+009, -7.55599458571E+000, +0.00000000000E+000
+2.03325000000E+009, -7.58671118835E+000, +0.00000000000E+000
+2.03600000000E+009, -7.62092208472E+000, +0.00000000000E+000
+2.03875000000E+009, -7.65912602907E+000, +0.00000000000E+000
+2.04150000000E+009, -7.70227239895E+000, +0.00000000000E+000
+2.04425000000E+009, -7.75050560361E+000, +0.00000000000E+000
+2.04700000000E+009, -7.80475629858E+000, +0.00000000000E+000
+2.04975000000E+009, -7.86356647918E+000, +0.00000000000E+000
+2.05250000000E+009, -7.92690495907E+000, +0.00000000000E+000
+2.05525000000E+009, -7.99363142629E+000, +0.00000000000E+000
+2.05800000000E+009, -8.06300241688E+000, +0.00000000000E+000
+2.06075000000E+009, -8.13436553603E+000, +0.00000000000E+000
+2.06350000000E+009, -8.20760803005E+000, +0.00000000000E+000
+2.06625000000E+009, -8.28349584282E+000, +0.00000000000E+000
+2.06900000000E+009, -8.36132721918E+000, +0.00000000000E+000
+2.07175000000E+009, -8.44353695216E+000, +0.00000000000E+000
+2.07450000000E+009, -8.53098432245E+000, +0.00000000000E+000
+2.07725000000E+009, -8.62544358016E+000, +0.00000000000E+000
+2.08000000000E+009, -8.72716762020E+000, +0.00000000000E+000
+2.08275000000E+009, -8.83619262934E+000, +0.00000000000E+000
+2.08550000000E+009, -8.95338449261E+000, +0.00000000000E+000
+2.08825000000E+009, -9.07702711168E+000, +0.00000000000E+000
+2.09100000000E+009, -9.20681695463E+000, +0.00000000000E+000
+2.09375000000E+009, -9.34105716018E+000, +0.00000000000E+000
+2.09650000000E+009, -9.47803996620E+000, +0.00000000000E+000
+2.09925000000E+009, -9.61791637812E+000, +0.00000000000E+000
+2.10200000000E+009, -9.76075863265E+000, +0.00000000000E+000
+2.10475000000E+009, -9.90771321163E+000, +0.00000000000E+000
+2.10750000000E+009, -1.00607788154E+001, +0.00000000000E+000
+2.11025000000E+009, -1.02216771858E+001, +0.00000000000E+000
+2.11300000000E+009, -1.03923976667E+001, +0.00000000000E+000
+2.11575000000E+009, -1.05730245797E+001, +0.00000000000E+000
+2.11850000000E+009, -1.07663585563E+001, +0.00000000000E+000
+2.12125000000E+009, -1.09714747175E+001, +0.00000000000E+000
+2.12400000000E+009, -1.11872293626E+001, +0.00000000000E+000
+2.12675000000E+009, -1.14119855381E+001, +0.00000000000E+000
+2.12950000000E+009, -1.16421383554E+001, +0.00000000000E+000
+2.13225000000E+009, -1.18767423675E+001, +0.00000000000E+000
+2.13500000000E+009, -1.21154014956E+001, +0.00000000000E+000
+2.13775000000E+009, -1.23574382026E+001, +0.00000000000E+000
+2.14050000000E+009, -1.26049021908E+001, +0.00000000000E+000
+2.14325000000E+009, -1.28601541031E+001, +0.00000000000E+000
+2.14600000000E+009, -1.31247620496E+001, +0.00000000000E+000
+2.14875000000E+009, -1.34036091387E+001, +0.00000000000E+000
+2.15150000000E+009, -1.36980655963E+001, +0.00000000000E+000
+2.15425000000E+009, -1.40090718681E+001, +0.00000000000E+000
+2.15700000000E+009, -1.43395003958E+001, +0.00000000000E+000
+2.15975000000E+009, -1.46845982752E+001, +0.00000000000E+000
+2.16250000000E+009, -1.50425459375E+001, +0.00000000000E+000
+2.16525000000E+009, -1.54092995318E+001, +0.00000000000E+000
+2.16800000000E+009, -1.57782288776E+001, +0.00000000000E+000
+2.17075000000E+009, -1.61428108821E+001, +0.00000000000E+000
+2.17350000000E+009, -1.64984226899E+001, +0.00000000000E+000
+2.17625000000E+009, -1.68406550406E+001, +0.00000000000E+000
+2.17900000000E+009, -1.71686026300E+001, +0.00000000000E+000
+2.18175000000E+009, -1.74785209757E+001, +0.00000000000E+000
+2.18450000000E+009, -1.77713026761E+001, +0.00000000000E+000
+2.18725000000E+009, -1.80465630184E+001, +0.00000000000E+000
+2.19000000000E+009, -1.83078841527E+001, +0.00000000000E+000
+2.19275000000E+009, -1.85538660984E+001, +0.00000000000E+000
+2.19550000000E+009, -1.87872455019E+001, +0.00000000000E+000
+2.19825000000E+009, -1.90098707219E+001, +0.00000000000E+000
+2.20100000000E+009, -1.92166635348E+001, +0.00000000000E+000
+2.20375000000E+009, -1.94042499329E+001, +0.00000000000E+000
+2.20650000000E+009, -1.95688991429E+001, +0.00000000000E+000
+2.20925000000E+009, -1.97063479836E+001, +0.00000000000E+000
+2.21200000000E+009, -1.98138387192E+001, +0.00000000000E+000
+2.21475000000E+009, -1.98879058618E+001, +0.00000000000E+000
+2.21750000000E+009, -1.99276468602E+001, +0.00000000000E+000
+2.22025000000E+009, -1.99330699958E+001, +0.00000000000E+000
+2.22300000000E+009, -1.99035408203E+001, +0.00000000000E+000
+2.22575000000E+009, -1.98412673627E+001, +0.00000000000E+000
+2.22850000000E+009, -1.97518857441E+001, +0.00000000000E+000
+2.23125000000E+009, -1.96389916582E+001, +0.00000000000E+000
+2.23400000000E+009, -1.95060971625E+001, +0.00000000000E+000
+2.23675000000E+009, -1.93545048824E+001, +0.00000000000E+000
+2.23950000000E+009, -1.91875465314E+001, +0.00000000000E+000
+2.24225000000E+009, -1.90065534319E+001, +0.00000000000E+000
+2.24500000000E+009, -1.88116090530E+001, +0.00000000000E+000
+2.24775000000E+009, -1.86009704371E+001, +0.00000000000E+000
+2.25050000000E+009, -1.83794259611E+001, +0.00000000000E+000
+2.25325000000E+009, -1.81457412983E+001, +0.00000000000E+000
+2.25600000000E+009, -1.79010482400E+001, +0.00000000000E+000
+2.25875000000E+009, -1.76463758125E+001, +0.00000000000E+000
+2.26150000000E+009, -1.73866015782E+001, +0.00000000000E+000
+2.26425000000E+009, -1.71205144123E+001, +0.00000000000E+000
+2.26700000000E+009, -1.68518686416E+001, +0.00000000000E+000
+2.26975000000E+009, -1.65853876791E+001, +0.00000000000E+000
+2.27250000000E+009, -1.63223308243E+001, +0.00000000000E+000
+2.27525000000E+009, -1.60661564535E+001, +0.00000000000E+000
+2.27800000000E+009, -1.58173692390E+001, +0.00000000000E+000
+2.28075000000E+009, -1.55751499979E+001, +0.00000000000E+000
+2.28350000000E+009, -1.53409639090E+001, +0.00000000000E+000
+2.28625000000E+009, -1.51114807356E+001, +0.00000000000E+000
+2.28900000000E+009, -1.48868858184E+001, +0.00000000000E+000
+2.29175000000E+009, -1.46681033659E+001, +0.00000000000E+000
+2.29450000000E+009, -1.44518317095E+001, +0.00000000000E+000
+2.29725000000E+009, -1.42383224157E+001, +0.00000000000E+000
+2.30000000000E+009, -1.40268579248E+001, +0.00000000000E+000
+2.30275000000E+009, -1.38178122370E+001, +0.00000000000E+000
+2.30550000000E+009, -1.36142220323E+001, +0.00000000000E+000
+2.30825000000E+009, -1.34157614601E+001, +0.00000000000E+000
+2.31100000000E+009, -1.32233988689E+001, +0.00000000000E+000
+2.31375000000E+009, -1.30394781153E+001, +0.00000000000E+000
+2.31650000000E+009, -1.28653678632E+001, +0.00000000000E+000
+2.31925000000E+009, -1.26994510220E+001, +0.00000000000E+000
+2.32200000000E+009, -1.25420921260E+001, +0.00000000000E+000
+2.32475000000E+009, -1.23933757349E+001, +0.00000000000E+000
+2.32750000000E+009, -1.22512590197E+001, +0.00000000000E+000
+2.33025000000E+009, -1.21139404403E+001, +0.00000000000E+000
+2.33300000000E+009, -1.19826519966E+001, +0.00000000000E+000
+2.33575000000E+009, -1.18550734430E+001, +0.00000000000E+000
+2.33850000000E+009, -1.17311088287E+001, +0.00000000000E+000
+2.34125000000E+009, -1.16100312937E+001, +0.00000000000E+000
+2.34400000000E+009, -1.14931132618E+001, +0.00000000000E+000
+2.34675000000E+009, -1.13782789332E+001, +0.00000000000E+000
+2.34950000000E+009, -1.12669020202E+001, +0.00000000000E+000
+2.35225000000E+009, -1.11568002997E+001, +0.00000000000E+000
+2.35500000000E+009, -1.10486524378E+001, +0.00000000000E+000
+2.35775000000E+009, -1.09415711783E+001, +0.00000000000E+000
+2.36050000000E+009, -1.08353938143E+001, +0.00000000000E+000
+2.36325000000E+009, -1.07308799417E+001, +0.00000000000E+000
+2.36600000000E+009, -1.06269924738E+001, +0.00000000000E+000
+2.36875000000E+009, -1.05246302158E+001, +0.00000000000E+000
+2.37150000000E+009, -1.04234748456E+001, +0.00000000000E+000
+2.37425000000E+009, -1.03251915967E+001, +0.00000000000E+000
+2.37700000000E+009, -1.02311411570E+001, +0.00000000000E+000
+2.37975000000E+009, -1.01421308567E+001, +0.00000000000E+000
+2.38250000000E+009, -1.00581597694E+001, +0.00000000000E+000
+2.38525000000E+009, -9.97801576934E+000, +0.00000000000E+000
+2.38800000000E+009, -9.90181198676E+000, +0.00000000000E+000
+2.39075000000E+009, -9.82889520381E+000, +0.00000000000E+000
+2.39350000000E+009, -9.75793800005E+000, +0.00000000000E+000
+2.39625000000E+009, -9.68757417818E+000, +0.00000000000E+000
+2.39900000000E+009, -9.61703005049E+000, +0.00000000000E+000
+2.40175000000E+009, -9.54635999448E+000, +0.00000000000E+000
+2.40450000000E+009, -9.47533679430E+000, +0.00000000000E+000
+2.40725000000E+009, -9.40504709762E+000, +0.00000000000E+000
+2.41000000000E+009, -9.33630828190E+000, +0.00000000000E+000
